matchid,year,innings,bowler,over,runs,wickets,stat,url
829747,2015,2,Imran Tahir,19,4,0,4-0-22-3,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829747.html?innings=2;view=commentary
829747,2015,2,AD Mathews,20,5,1,2-0-15-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829747.html?innings=2;view=commentary
829749,2015,1,MA Starc,1,8,0,1-0-8-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=1;view=commentary
829749,2015,1,Iqbal Abdulla,2,1,0,1-0-1-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=1;view=commentary
829749,2015,1,MA Starc,3,8,0,2-0-16-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=1;view=commentary
829749,2015,1,Iqbal Abdulla,4,13,0,2-0-14-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=1;view=commentary
829749,2015,1,HV Patel,5,6,1,1-0-6-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=1;view=commentary
829749,2015,1,YS Chahal,6,12,1,1-0-12-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=1;view=commentary
829749,2015,1,HV Patel,7,6,0,2-0-12-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=1;view=commentary
829749,2015,1,Iqbal Abdulla,8,9,0,3-0-23-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=1;view=commentary
829749,2015,1,D Wiese,9,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=1;view=commentary
829749,2015,1,V Kohli,10,4,0,0.5-0-4-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=1;view=commentary
829749,2015,1,D Wiese,11,9,0,2-0-14-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=1;view=commentary
829749,2015,1,Iqbal Abdulla,12,5,1,4-0-28-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=1;view=commentary
829749,2015,1,YS Chahal,13,3,1,2.1-0-15-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=1;view=commentary
829749,2015,1,D Wiese,14,4,0,3-0-18-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=1;view=commentary
829749,2015,1,HV Patel,15,6,0,3-0-18-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=1;view=commentary
829749,2015,1,D Wiese,16,9,0,4-0-27-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=1;view=commentary
829749,2015,1,YS Chahal,17,10,0,3.1-0-25-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=1;view=commentary
829749,2015,1,MA Starc,18,3,2,3-0-19-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=1;view=commentary
829749,2015,1,HV Patel,19,5,1,4-0-23-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=1;view=commentary
829749,2015,1,MA Starc,20,3,1,4-0-22-3,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=1;view=commentary
829749,2015,2,CH Morris,1,3,0,1-0-3-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=2;view=commentary
829749,2015,2,DS Kulkarni,2,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=2;view=commentary
829749,2015,2,CH Morris,3,15,0,2-0-18-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=2;view=commentary
829749,2015,2,DS Kulkarni,4,8,0,2-0-13-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=2;view=commentary
829749,2015,2,SR Watson,5,1,1,1-0-1-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=2;view=commentary
829749,2015,2,JP Faulkner,6,12,0,1-0-12-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=2;view=commentary
829749,2015,2,PV Tambe,7,11,0,1-0-11-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=2;view=commentary
829749,2015,2,SR Watson,8,6,0,2-0-7-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=2;view=commentary
829749,2015,2,PV Tambe,9,10,0,2-0-21-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=2;view=commentary
829749,2015,2,DS Kulkarni,10,7,0,3-0-20-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=2;view=commentary
829749,2015,2,CH Morris,11,5,0,3-0-23-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=2;view=commentary
829749,2015,2,PV Tambe,12,5,0,3-0-26-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=2;view=commentary
829749,2015,2,JP Faulkner,13,5,0,2-0-17-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=2;view=commentary
829749,2015,2,SR Watson,14,16,0,3-0-23-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=2;view=commentary
829749,2015,2,PV Tambe,15,10,0,4-0-36-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=2;view=commentary
829749,2015,2,DS Kulkarni,16,6,0,4-0-26-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829749.html?innings=2;view=commentary
829751,2015,1,TA Boult,1,11,0,1-0-11-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=1;view=commentary
829751,2015,1,B Kumar,2,8,0,1-0-8-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=1;view=commentary
829751,2015,1,TA Boult,3,4,0,2-0-15-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=1;view=commentary
829751,2015,1,DW Steyn,4,7,0,1-0-7-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=1;view=commentary
829751,2015,1,B Kumar,5,5,0,2-0-13-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=1;view=commentary
829751,2015,1,DW Steyn,6,10,1,2-0-17-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=1;view=commentary
829751,2015,1,P Kumar,7,3,1,1-0-3-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=1;view=commentary
829751,2015,1,KV Sharma,8,7,0,1-0-7-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=1;view=commentary
829751,2015,1,P Kumar,9,6,0,2-0-9-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=1;view=commentary
829751,2015,1,KV Sharma,10,10,0,2-0-17-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=1;view=commentary
829751,2015,1,P Kumar,11,11,0,3-0-20-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=1;view=commentary
829751,2015,1,KV Sharma,12,9,0,3-0-26-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=1;view=commentary
829751,2015,1,DW Steyn,13,12,1,3-0-29-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=1;view=commentary
829751,2015,1,KV Sharma,14,4,1,4-0-30-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=1;view=commentary
829751,2015,1,TA Boult,15,4,0,3-0-19-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=1;view=commentary
829751,2015,1,DW Steyn,16,9,0,4-0-38-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=1;view=commentary
829751,2015,1,B Kumar,17,5,1,3-0-18-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=1;view=commentary
829751,2015,1,P Kumar,18,15,1,4-0-35-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=1;view=commentary
829751,2015,1,TA Boult,19,8,0,4-0-27-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=1;view=commentary
829751,2015,1,B Kumar,20,8,2,4-0-26-3,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=1;view=commentary
829751,2015,2,Harbhajan Singh,1,9,0,1-0-9-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=2;view=commentary
829751,2015,2,MJ McClenaghan,2,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=2;view=commentary
829751,2015,2,SL Malinga,3,7,0,1-0-7-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=2;view=commentary
829751,2015,2,Harbhajan Singh,4,18,0,2-0-27-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=2;view=commentary
829751,2015,2,SL Malinga,5,6,1,2-0-13-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=2;view=commentary
829751,2015,2,MJ McClenaghan,6,7,1,2-0-12-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=2;view=commentary
829751,2015,2,J Suchith,7,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=2;view=commentary
829751,2015,2,R Vinay Kumar,8,7,0,1-0-7-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=2;view=commentary
829751,2015,2,J Suchith,9,4,1,2-0-9-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=2;view=commentary
829751,2015,2,R Vinay Kumar,10,6,0,2-0-13-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=2;view=commentary
829751,2015,2,J Suchith,11,3,0,3-0-12-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=2;view=commentary
829751,2015,2,Harbhajan Singh,12,4,0,3-0-31-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=2;view=commentary
829751,2015,2,J Suchith,13,13,0,4-0-25-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=2;view=commentary
829751,2015,2,Harbhajan Singh,14,5,0,4-0-36-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=2;view=commentary
829751,2015,2,MJ McClenaghan,15,5,1,3-0-17-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=2;view=commentary
829751,2015,2,R Vinay Kumar,16,10,0,3-0-23-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=2;view=commentary
829751,2015,2,SL Malinga,17,10,0,3-0-23-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=2;view=commentary
829751,2015,2,MJ McClenaghan,18,3,1,4-0-20-3,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=2;view=commentary
829751,2015,2,SL Malinga,19,0,3,4-1-23-4,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=2;view=commentary
829751,2015,2,R Vinay Kumar,20,8,0,4-0-31-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829751.html?innings=2;view=commentary
829753,2015,1,Karanveer Singh,1,4,0,1-0-4-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=1;view=commentary
829753,2015,1,Sandeep Sharma,2,10,0,1-0-10-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=1;view=commentary
829753,2015,1,Karanveer Singh,3,22,0,2-0-26-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=1;view=commentary
829753,2015,1,Sandeep Sharma,4,11,0,2-0-21-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=1;view=commentary
829753,2015,1,Anureet Singh,5,4,1,1-0-4-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=1;view=commentary
829753,2015,1,MG Johnson,6,3,0,1-0-3-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=1;view=commentary
829753,2015,1,Anureet Singh,7,20,0,2-0-24-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=1;view=commentary
829753,2015,1,Sandeep Sharma,8,7,0,3-0-28-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=1;view=commentary
829753,2015,1,AR Patel,9,4,0,1-0-4-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=1;view=commentary
829753,2015,1,MG Johnson,10,12,0,2-0-15-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=1;view=commentary
829753,2015,1,AR Patel,11,11,0,2-0-15-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=1;view=commentary
829753,2015,1,MG Johnson,12,8,0,3-0-23-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=1;view=commentary
829753,2015,1,AR Patel,13,10,1,3-0-25-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=1;view=commentary
829753,2015,1,Karanveer Singh,14,2,0,3-0-28-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=1;view=commentary
829753,2015,1,Anureet Singh,15,8,0,3-0-32-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=1;view=commentary
829753,2015,1,Karanveer Singh,16,15,0,4-0-43-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=1;view=commentary
829753,2015,1,Anureet Singh,17,8,0,4-0-40-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=1;view=commentary
829753,2015,1,AR Patel,18,10,0,4-0-35-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=1;view=commentary
829753,2015,1,MG Johnson,19,17,0,4-0-40-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=1;view=commentary
829753,2015,1,Sandeep Sharma,20,4,0,4-0-32-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=1;view=commentary
829753,2015,2,IC Pandey,1,4,1,1-0-4-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=2;view=commentary
829753,2015,2,A Nehra,2,4,0,1-0-4-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=2;view=commentary
829753,2015,2,IC Pandey,3,13,0,2-0-17-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=2;view=commentary
829753,2015,2,A Nehra,4,7,0,2-0-11-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=2;view=commentary
829753,2015,2,MM Sharma,5,7,0,1-0-7-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=2;view=commentary
829753,2015,2,A Nehra,6,4,1,3-0-15-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=2;view=commentary
829753,2015,2,RA Jadeja,7,2,1,1-0-2-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=2;view=commentary
829753,2015,2,R Ashwin,8,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=2;view=commentary
829753,2015,2,RA Jadeja,9,7,1,2-0-9-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=2;view=commentary
829753,2015,2,R Ashwin,10,2,1,2-0-8-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=2;view=commentary
829753,2015,2,RA Jadeja,11,9,0,3-0-18-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=2;view=commentary
829753,2015,2,R Ashwin,12,2,1,3-0-10-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=2;view=commentary
829753,2015,2,RA Jadeja,13,4,1,4-0-22-3,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=2;view=commentary
829753,2015,2,MM Sharma,14,2,0,2-0-9-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=2;view=commentary
829753,2015,2,DJ Bravo,15,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=2;view=commentary
829753,2015,2,R Ashwin,16,4,0,4-0-14-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=2;view=commentary
829753,2015,2,DJ Bravo,17,4,0,2-0-9-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=2;view=commentary
829753,2015,2,A Nehra,18,1,1,4-0-16-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=2;view=commentary
829753,2015,2,DJ Bravo,19,4,0,3-0-13-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=2;view=commentary
829753,2015,2,MM Sharma,20,1,1,3-0-10-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829753.html?innings=2;view=commentary
829757,2015,1,MA Starc,1,2,1,1-0-2-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=1;view=commentary
829757,2015,1,VR Aaron,2,7,0,1-0-7-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=1;view=commentary
829757,2015,1,MA Starc,3,6,0,2-0-8-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=1;view=commentary
829757,2015,1,VR Aaron,4,13,0,2-0-20-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=1;view=commentary
829757,2015,1,HV Patel,5,4,0,1-0-4-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=1;view=commentary
829757,2015,1,D Wiese,6,4,1,1-0-4-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=1;view=commentary
829757,2015,1,VR Aaron,7,2,2,3-0-22-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=1;view=commentary
829757,2015,1,Iqbal Abdulla,8,3,0,1-0-3-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=1;view=commentary
829757,2015,1,VR Aaron,9,2,0,4-0-24-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=1;view=commentary
829757,2015,1,Iqbal Abdulla,10,9,0,2-0-12-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=1;view=commentary
829757,2015,1,HV Patel,11,8,0,2-0-12-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=1;view=commentary
829757,2015,1,D Wiese,12,5,0,2-0-9-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=1;view=commentary
829757,2015,1,Iqbal Abdulla,13,0,1,3-1-12-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=1;view=commentary
829757,2015,1,D Wiese,14,8,1,3-0-17-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=1;view=commentary
829757,2015,1,MA Starc,15,10,1,3-0-18-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=1;view=commentary
829757,2015,1,Iqbal Abdulla,16,5,0,4-1-17-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=1;view=commentary
829757,2015,1,MA Starc,17,2,1,4-0-20-3,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=1;view=commentary
829757,2015,1,HV Patel,18,2,1,3-0-14-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=1;view=commentary
829757,2015,2,NM Coulter-Nile,1,4,0,1-0-4-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=2;view=commentary
829757,2015,2,DJ Muthuswami,2,14,0,1-0-14-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=2;view=commentary
829757,2015,2,NM Coulter-Nile,3,6,0,2-0-10-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=2;view=commentary
829757,2015,2,Imran Tahir,4,8,0,1-0-8-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=2;view=commentary
829757,2015,2,NM Coulter-Nile,5,11,0,3-0-21-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=2;view=commentary
829757,2015,2,JP Duminy,6,7,0,1-0-7-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=2;view=commentary
829757,2015,2,A Mishra,7,11,0,1-0-11-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=2;view=commentary
829757,2015,2,Imran Tahir,8,12,0,2-0-20-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=2;view=commentary
829757,2015,2,A Mishra,9,14,0,2-0-25-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=2;view=commentary
829757,2015,2,AD Mathews,10,3,0,1-0-3-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829757.html?innings=2;view=commentary
829759,2015,1,Sandeep Sharma,1,0,0,1-1-0-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=1;view=commentary
829759,2015,1,MG Johnson,2,10,1,1-0-10-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=1;view=commentary
829759,2015,1,Sandeep Sharma,3,5,0,2-1-5-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=1;view=commentary
829759,2015,1,MG Johnson,4,15,0,2-0-25-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=1;view=commentary
829759,2015,1,Sandeep Sharma,5,16,0,3-1-21-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=1;view=commentary
829759,2015,1,Anureet Singh,6,9,1,1-0-9-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=1;view=commentary
829759,2015,1,M Vijay,7,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=1;view=commentary
829759,2015,1,AR Patel,8,4,0,1-0-4-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=1;view=commentary
829759,2015,1,M Vijay,9,5,0,2-0-10-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=1;view=commentary
829759,2015,1,AR Patel,10,6,1,2-0-10-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=1;view=commentary
829759,2015,1,M Vijay,11,6,0,3-0-16-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=1;view=commentary
829759,2015,1,Anureet Singh,12,3,0,2-0-12-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=1;view=commentary
829759,2015,1,R Dhawan,13,7,0,1-0-7-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=1;view=commentary
829759,2015,1,MG Johnson,14,6,0,3-0-31-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=1;view=commentary
829759,2015,1,AR Patel,15,6,0,3-0-16-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=1;view=commentary
829759,2015,1,Anureet Singh,16,10,0,3-0-22-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=1;view=commentary
829759,2015,1,AR Patel,17,9,1,4-0-25-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=1;view=commentary
829759,2015,1,MG Johnson,18,8,1,4-0-39-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=1;view=commentary
829759,2015,1,Anureet Singh,19,5,0,4-0-27-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=1;view=commentary
829759,2015,1,Sandeep Sharma,20,14,1,4-1-35-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=1;view=commentary
829759,2015,2,TA Boult,1,4,0,1-0-4-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=2;view=commentary
829759,2015,2,B Kumar,2,5,0,1-0-5-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=2;view=commentary
829759,2015,2,TA Boult,3,4,1,2-0-8-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=2;view=commentary
829759,2015,2,B Kumar,4,4,1,2-0-9-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=2;view=commentary
829759,2015,2,TA Boult,5,4,0,3-0-12-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=2;view=commentary
829759,2015,2,P Kumar,6,15,0,1-0-15-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=2;view=commentary
829759,2015,2,KV Sharma,7,6,0,1-0-6-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=2;view=commentary
829759,2015,2,MC Henriques,8,6,1,1-0-6-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=2;view=commentary
829759,2015,2,KV Sharma,9,8,0,2-0-14-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=2;view=commentary
829759,2015,2,MC Henriques,10,4,0,2-0-10-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=2;view=commentary
829759,2015,2,KV Sharma,11,4,0,3-0-18-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=2;view=commentary
829759,2015,2,MC Henriques,12,6,0,3-0-16-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=2;view=commentary
829759,2015,2,KV Sharma,13,4,1,4-0-22-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=2;view=commentary
829759,2015,2,P Kumar,14,4,0,2-0-19-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=2;view=commentary
829759,2015,2,MC Henriques,15,14,0,4-0-30-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=2;view=commentary
829759,2015,2,B Kumar,16,12,0,3-0-21-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=2;view=commentary
829759,2015,2,P Kumar,17,11,0,3-0-30-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=2;view=commentary
829759,2015,2,TA Boult,18,7,2,4-0-19-3,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=2;view=commentary
829759,2015,2,B Kumar,19,2,1,4-0-23-2,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=2;view=commentary
829759,2015,2,P Kumar,20,4,1,4-0-34-1,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829759.html?innings=2;view=commentary
829765,2015,1,PJ Cummins,1,4,0,1-0-4-0,http://www.espncricinfo.com/indian-premier-league-2015/engine/match/829765.html?innings=1;view=commentary
